Prev Time,Curr Time,Frame Dur,FrameRate,
137.857283,137.873841,0.01656,60.395793,
137.873841,137.890478,0.01664,60.107035,
137.890478,137.907138,0.01666,60.021407,
137.907138,137.923802,0.01666,60.012165,
137.923802,137.940514,0.01671,59.837098,
137.940514,137.957157,0.01664,60.082710,
137.957157,137.973824,0.01667,60.001771,
137.973824,137.990513,0.01669,59.917594,
137.990513,138.007171,0.01666,60.032964,
138.007171,138.023813,0.01664,60.089658,
138.023813,138.040463,0.01665,60.057249,
138.040463,138.057621,0.01716,58.283396,
138.057621,138.074439,0.01682,59.458245,
138.074439,138.090468,0.01603,62.389931,
138.090468,138.107156,0.01669,59.923352,
138.107156,138.123811,0.01666,60.039901,
138.123811,138.140512,0.01670,59.878469,
138.140512,138.157825,0.01731,57.757581,
138.157825,138.173848,0.01602,62.413661,
138.173848,138.196137,0.02229,44.864478,
138.196137,138.207625,0.01149,87.045955,
138.207625,138.224437,0.01681,59.483201,
138.224437,138.240461,0.01602,62.406165,
138.240461,138.257142,0.01668,59.946395,
138.257142,138.273817,0.01667,59.970609,
138.273817,138.290514,0.01670,59.891121,
138.290514,138.307178,0.01666,60.008700,
138.307178,138.323853,0.01667,59.970609,
138.323853,138.340493,0.01664,60.096608,
138.340493,138.357181,0.01669,59.924504,
138.357181,138.376422,0.01924,51.972195,
138.376422,138.390494,0.01407,71.059623,
138.390494,138.407187,0.01669,59.904930,
138.407187,138.423857,0.01667,59.989071,
138.423857,138.440479,0.01662,60.160386,
138.440479,138.457165,0.01669,59.933719,
138.457165,138.473818,0.01665,60.046839,
138.473818,138.490563,0.01674,59.720191,
138.490563,138.507224,0.01666,60.020252,
138.507224,138.523866,0.01664,60.089658,
138.523866,138.541122,0.01726,57.950819,
138.541122,138.557935,0.01681,59.477528,
138.557935,138.573902,0.01597,62.626788,
138.573902,138.590546,0.01664,60.085026,
138.590546,138.607183,0.01664,60.104717,
138.607183,138.623840,0.01666,60.035276,
138.623840,138.640511,0.01667,59.984455,
138.640511,138.657154,0.01664,60.086184,
138.657154,138.673827,0.01667,59.977531,
138.673827,138.690480,0.01665,60.049152,
138.690480,138.707143,0.01666,60.011010,
138.707143,138.724442,0.01730,57.808985,
138.724442,138.740636,0.01619,61.751079,
138.740636,138.757241,0.01661,60.220810,
138.757241,138.773855,0.01661,60.192907,
138.773855,138.790609,0.01675,59.685893,
138.790609,138.807221,0.01661,60.198718,
138.807221,138.823839,0.01662,60.175481,
138.823839,138.840506,0.01667,59.995997,
138.840506,138.857164,0.01666,60.034120,
138.857164,138.873786,0.01662,60.161547,
138.873786,138.890506,0.01672,59.806108,
138.890506,138.907213,0.01671,59.855478,
138.907213,138.923838,0.01662,60.151101,
138.923838,138.940479,0.01664,60.091974,
138.940479,138.957227,0.01675,59.709897,
138.957227,138.973869,0.01664,60.088500,
138.973869,138.990546,0.01668,59.963689,
138.990546,139.007268,0.01672,59.799225,
139.007268,139.023823,0.01656,60.403983,
139.023823,139.040484,0.01666,60.020252,
139.040484,139.057224,0.01674,59.739644,
139.057224,139.073849,0.01663,60.148780,
139.073849,139.090526,0.01668,59.964842,
139.090526,139.107144,0.01662,60.173158,
139.107144,139.123833,0.01669,59.922200,
139.123833,139.140517,0.01668,59.937176,
139.140517,139.157202,0.01669,59.933719,
139.157202,139.174650,0.01745,57.312721,
139.174650,139.190569,0.01592,62.817319,
139.190569,139.207248,0.01668,59.956770,
139.207248,139.223913,0.01666,60.006390,
139.223913,139.240982,0.01707,58.585667,
139.240982,139.257798,0.01682,59.466183,
139.257798,139.274048,0.01625,61.540217,
139.274048,139.290779,0.01673,59.767128,
139.290779,139.307403,0.01662,60.155743,
139.307403,139.324054,0.01665,60.053778,
139.324054,139.340612,0.01656,60.394623,
139.340612,139.357487,0.01687,59.259347,
139.357487,139.374061,0.01657,60.337352,
139.374061,139.390653,0.01659,60.268538,
139.390653,139.407381,0.01673,59.782026,
139.407381,139.424018,0.01664,60.105876,
139.424018,139.440722,0.01670,59.864672,
139.440722,139.458690,0.01797,55.655337,
139.458690,139.474031,0.01534,65.182556,
139.474031,139.490671,0.01664,60.098924,
139.490671,139.507378,0.01671,59.855478,
139.507378,139.524042,0.01666,60.007545,
139.524042,139.540740,0.01670,59.887670,
139.540740,139.557427,0.01669,59.926807,
139.557427,139.574201,0.01677,59.617416,
139.574201,139.590715,0.01651,60.555325,
139.590715,139.607390,0.01668,59.967149,
139.607390,139.624069,0.01668,59.955617,
139.624069,139.640834,0.01676,59.650494,
139.640834,139.657372,0.01654,60.464898,
139.657372,139.674038,0.01667,60.001771,
139.674038,139.690689,0.01665,60.059562,
139.690689,139.707375,0.01669,59.927959,
139.707375,139.724157,0.01678,59.588930,
139.724157,139.740796,0.01664,60.098924,
139.740796,139.757422,0.01663,60.147619,
139.757422,139.774149,0.01673,59.782026,
139.774149,139.790927,0.01678,59.601460,
139.790927,139.807430,0.01650,60.595339,
139.807430,139.824127,0.01670,59.893422,
139.824127,139.840763,0.01664,60.108194,
139.840763,139.857409,0.01665,60.076922,
139.857409,139.874070,0.01666,60.019096,
139.874070,139.890710,0.01664,60.095449,
139.890710,139.907458,0.01675,59.711041,
139.907458,139.924103,0.01665,60.076922,
139.924103,139.940707,0.01660,60.224300,
139.940707,139.958106,0.01740,57.476486,
139.958106,139.974599,0.01649,60.630691,
139.974599,139.990786,0.01619,61.776774,
139.990786,140.007510,0.01672,59.795785,
140.007510,140.024526,0.01702,58.767874,
140.024526,140.040750,0.01622,61.638765,
140.040750,140.057426,0.01668,59.965995,
140.057426,140.074083,0.01666,60.035276,
140.074083,140.090744,0.01666,60.020252,
140.090744,140.107398,0.01665,60.045682,
140.107398,140.124062,0.01666,60.008700,
140.124062,140.140708,0.01665,60.073449,
140.140708,140.157390,0.01668,59.947548,
140.157390,140.174132,0.01674,59.727055,
140.174132,140.190829,0.01670,59.891121,
140.190829,140.207442,0.01661,60.194069,
140.207442,140.224127,0.01669,59.933719,
140.224127,140.240782,0.01665,60.044526,
140.240782,140.257362,0.01658,60.311674,
140.257362,140.274094,0.01673,59.767128,
140.274094,140.290765,0.01667,59.982147,
140.290765,140.307444,0.01668,59.955617,
140.307444,140.324628,0.01718,58.194191,
140.324628,140.340741,0.01611,62.062066,
140.340741,140.357407,0.01667,60.002925,
140.357407,140.376692,0.01928,51.854639,
140.376692,140.390801,0.01411,70.875472,
140.390801,140.407496,0.01670,59.898025,
140.407496,140.424142,0.01665,60.075764,
140.424142,140.440960,0.01682,59.460513,
140.440960,140.457442,0.01648,60.671986,
140.457442,140.474084,0.01664,60.086184,
140.474084,140.490769,0.01669,59.933719,
140.490769,140.507490,0.01672,59.806108,
140.507490,140.524177,0.01669,59.929111,
140.524177,140.540778,0.01660,60.234771,
140.540778,140.557542,0.01676,59.653918,
140.557542,140.574142,0.01660,60.238263,
140.574142,140.590795,0.01665,60.049152,
140.590795,140.607492,0.01670,59.892272,
140.607492,140.624132,0.01664,60.097766,
140.624132,140.641187,0.01706,58.633042,
140.641187,140.657442,0.01626,61.518360,
140.657442,140.674127,0.01668,59.934871,
140.674127,140.691088,0.01696,58.957906,
140.691088,140.707577,0.01649,60.646022,
140.707577,140.724220,0.01664,60.087342,
140.724220,140.740918,0.01670,59.886520,
140.740918,140.757561,0.01664,60.083868,
140.757561,140.774237,0.01668,59.969456,
140.774237,140.791002,0.01676,59.648211,
140.791002,140.807469,0.01647,60.725162,
140.807469,140.824129,0.01666,60.024874,
140.824129,140.840781,0.01665,60.052621,
140.840781,140.857451,0.01667,59.987917,
140.857451,140.874095,0.01664,60.080395,
140.874095,140.890772,0.01668,59.964842,
140.890772,140.907441,0.01667,59.991380,
140.907441,140.924116,0.01667,59.970609,
140.924116,140.940787,0.01667,59.983301,
140.940787,140.957438,0.01665,60.054935,
140.957438,140.974112,0.01667,59.976377,
140.974112,140.990939,0.01683,59.426513,
140.990939,141.007597,0.01666,60.032964,
141.007597,141.024332,0.01674,59.754528,
141.024332,141.040958,0.01663,60.145299,
141.040958,141.057564,0.01661,60.220810,
141.057564,141.074244,0.01668,59.949853,
141.074244,141.090899,0.01665,60.042213,
141.090899,141.107574,0.01667,59.970609,
141.107574,141.124228,0.01665,60.046839,
141.124228,141.140765,0.01654,60.468416,
141.140765,141.157587,0.01682,59.445775,
141.157587,141.174215,0.01663,60.139498,
141.174215,141.191603,0.01739,57.511473,
141.191603,141.207676,0.01607,62.218116,
141.207676,141.224252,0.01658,60.326845,
141.224252,141.240901,0.01665,60.064190,
141.240901,141.257573,0.01667,59.982147,
141.257573,141.274280,0.01671,59.854329,
141.274280,141.290812,0.01653,60.487186,
141.290812,141.307769,0.01696,58.973519,
141.307769,141.324261,0.01649,60.634228,
141.324261,141.340793,0.01653,60.488359,
141.340793,141.357431,0.01664,60.104717,
141.357431,141.374114,0.01668,59.941785,
141.374114,141.390852,0.01674,59.745367,
141.390852,141.513766,0.12291,8.135722,
141.513766,141.539264,0.02550,39.218748,
141.539264,141.542424,0.00316,316.497005,
141.542424,141.558227,0.01580,63.277561,
141.558227,141.574880,0.01665,60.049152,
141.574880,141.591684,0.01680,59.510450,
141.591684,141.608339,0.01665,60.042213,
141.608339,141.625127,0.01679,59.565023,
141.625127,141.641666,0.01654,60.463725,
141.641666,141.658292,0.01663,60.146459,
141.658292,141.674887,0.01659,60.260384,
141.674887,141.691536,0.01665,60.065348,
141.691536,141.708301,0.01677,59.647070,
141.708301,141.724893,0.01659,60.270868,
141.724893,141.741581,0.01669,59.921049,
141.741581,141.758254,0.01667,59.978685,
141.758254,141.774886,0.01663,60.125581,
141.774886,141.791562,0.01668,59.967149,
141.791562,141.808309,0.01675,59.711041,
141.808309,141.824906,0.01660,60.249903,
141.824906,141.841603,0.01670,59.893422,
141.841603,141.858460,0.01686,59.321359,
141.858460,141.874902,0.01644,60.821115,
141.874902,141.891550,0.01665,60.067662,
141.891550,141.908270,0.01672,59.808402,
141.908270,141.924857,0.01659,60.287184,
141.924857,141.941639,0.01678,59.586652,
141.941639,141.958246,0.01661,60.216158,
141.958246,141.974872,0.01663,60.147619,
141.974872,141.991546,0.01667,59.971763,
141.991546,142.008295,0.01675,59.707610,
142.008295,142.024912,0.01662,60.176642,
142.024912,142.041641,0.01673,59.777441,
142.041641,142.058313,0.01667,59.979839,
142.058313,142.074908,0.01659,60.260384,
142.074908,142.091562,0.01665,60.044526,
142.091562,142.108252,0.01669,59.916442,
142.108252,142.124885,0.01663,60.120943,
142.124885,142.141555,0.01667,59.990226,
142.141555,142.158248,0.01669,59.906081,
142.158248,142.174972,0.01672,59.791198,
142.174972,142.191557,0.01659,60.295345,
142.191557,142.208297,0.01674,59.737354,
142.208297,142.225016,0.01672,59.814139,
142.225016,142.241671,0.01665,60.042213,
142.241671,142.258287,0.01662,60.183612,
142.258287,142.274945,0.01666,60.029497,
142.274945,142.291600,0.01666,60.041057,
142.291600,142.308257,0.01666,60.035276,
142.308257,142.324976,0.01672,59.812992,
142.324976,142.341849,0.01687,59.267232,
142.341849,142.358231,0.01638,61.041408,
142.358231,142.374909,0.01668,59.959076,
142.374909,142.391571,0.01666,60.017941,
142.391571,142.408701,0.01713,58.375061,
142.408701,142.425685,0.01698,58.881079,
142.425685,142.441699,0.01601,62.442411,
142.441699,142.458428,0.01673,59.778587,
142.458428,142.475360,0.01693,59.059537,
142.475360,142.491643,0.01628,61.412937,
142.491643,142.508296,0.01665,60.050308,
142.508296,142.524949,0.01665,60.047995,
142.524949,142.541570,0.01662,60.165030,
142.541570,142.558258,0.01669,59.922200,
142.558258,142.574920,0.01666,60.020252,
142.574920,142.591601,0.01668,59.946395,
142.591601,142.608347,0.01675,59.714472,
142.608347,142.625153,0.01681,59.502500,
142.625153,142.641726,0.01657,60.342023,
142.641726,142.658329,0.01660,60.228953,
142.658329,142.675079,0.01675,59.701894,
142.675079,142.691581,0.01650,60.596517,
142.691581,142.708280,0.01670,59.884219,
142.708280,142.724923,0.01664,60.086184,
142.724923,142.741864,0.01694,59.030464,
142.741864,142.758281,0.01642,60.911421,
142.758281,142.774933,0.01665,60.052621,
142.774933,142.791579,0.01665,60.072291,
142.791579,142.808298,0.01672,59.815287,
142.808298,142.824957,0.01666,60.026030,
142.824957,142.841724,0.01677,59.641365,
142.841724,142.858386,0.01666,60.017941,
142.858386,142.874991,0.01661,60.221973,
142.874991,142.891594,0.01660,60.230117,
142.891594,142.908865,0.01727,57.900238,
142.908865,142.924908,0.01604,62.331307,
142.924908,142.941616,0.01671,59.853180,
142.941616,142.958281,0.01666,60.006390,
142.958281,142.974943,0.01666,60.014475,
142.974943,142.991580,0.01664,60.107035,
142.991580,143.008299,0.01672,59.811844,
143.008299,143.024999,0.01670,59.880769,
143.024999,143.042051,0.01705,58.646277,
143.042051,143.058368,0.01632,61.286183,
143.058368,143.075642,0.01727,57.887338,
143.075642,143.091603,0.01596,62.655734,
143.091603,143.109531,0.01793,55.777806,
143.109531,143.125052,0.01552,64.429584,
143.125052,143.141577,0.01652,60.515363,
143.141577,143.158280,0.01670,59.868121,
143.158280,143.174924,0.01664,60.080395,
143.174924,143.191583,0.01666,60.028341,
143.191583,143.208294,0.01671,59.842841,
143.208294,143.225011,0.01672,59.818729,
143.225011,143.241675,0.01666,60.008700,
143.241675,143.258374,0.01670,59.881919,
143.258374,143.274997,0.01662,60.159225,
143.274997,143.291670,0.01667,59.976377,
143.291670,143.308766,0.01710,58.494437,
143.308766,143.325024,0.01626,61.508651,
143.325024,143.341622,0.01660,60.246411,
143.341622,143.358371,0.01675,59.707610,
143.358371,143.375591,0.01722,58.071709,
143.375591,143.391653,0.01606,62.259116,
143.391653,143.408316,0.01666,60.012165,
143.408316,143.425054,0.01674,59.744223,
143.425054,143.441975,0.01692,59.098719,
143.441975,143.458304,0.01633,61.238034,
143.458304,143.475013,0.01671,59.850882,
143.475013,143.491673,0.01666,60.021407,
143.491673,143.508289,0.01662,60.184773,
143.508289,143.525096,0.01681,59.496823,
143.525096,143.541870,0.01677,59.616276,
143.541870,143.558307,0.01644,60.841292,
143.558307,143.574969,0.01666,60.014475,
143.574969,143.591620,0.01665,60.058405,
143.591620,143.608312,0.01669,59.907232,
143.608312,143.625120,0.01681,59.495687,
143.625120,143.641675,0.01655,60.406324,
143.641675,143.658387,0.01671,59.834801,
143.658387,143.675204,0.01682,59.463915,
143.675204,143.691678,0.01647,60.703880,
143.691678,143.708310,0.01663,60.125581,
143.708310,143.725037,0.01673,59.780880,
143.725037,143.741620,0.01658,60.304675,
143.741620,143.758315,0.01670,59.898025,
143.758315,143.774955,0.01664,60.094291,
143.774955,143.791637,0.01668,59.946395,
143.791637,143.808316,0.01668,59.955617,
143.808316,143.825028,0.01671,59.838247,
143.825028,143.841694,0.01667,60.000616,
143.841694,143.858500,0.01681,59.501365,
143.858500,143.875656,0.01716,58.291024,
143.875656,143.891692,0.01604,62.357487,
143.891692,143.908374,0.01668,59.947548,
143.908374,143.925000,0.01663,60.144139,
143.925000,143.941630,0.01663,60.132539,
143.941630,143.958313,0.01668,59.942937,
143.958313,143.974985,0.01667,59.980993,
143.974985,143.991650,0.01667,60.004080,
143.991650,144.008330,0.01668,59.952158,
144.008330,144.024886,0.01656,60.401643,
144.024886,144.041760,0.01687,59.261599,
144.041760,144.068967,0.02721,36.755382,
144.068967,144.074995,0.00603,165.911665,
144.074995,144.091697,0.01670,59.870420,
144.091697,144.108332,0.01663,60.116306,
144.108332,144.125001,0.01667,59.990226,
144.125001,144.141667,0.01667,60.004080,
144.141667,144.158318,0.01665,60.054935,
144.158318,144.174972,0.01665,60.045682,
144.174972,144.191635,0.01666,60.013320,
144.191635,144.208318,0.01668,59.942937,
144.208318,144.224982,0.01666,60.006390,
144.224982,144.241770,0.01679,59.568437,
144.241770,144.258554,0.01678,59.578682,
144.258554,144.275010,0.01646,60.771324,
144.275010,144.291695,0.01669,59.932567,
144.291695,144.308351,0.01666,60.039901,
144.308351,144.325053,0.01670,59.870420,
144.325053,144.341696,0.01664,60.087342,
144.341696,144.358328,0.01663,60.125581,
144.358328,144.375013,0.01669,59.932567,
144.375013,144.391647,0.01663,60.118625,
144.391647,144.408325,0.01668,59.957923,
144.408325,144.424991,0.01667,60.001771,
144.424991,144.441741,0.01675,59.704180,
144.441741,144.458405,0.01666,60.006390,
144.458405,144.475667,0.01726,57.933590,
144.475667,144.491714,0.01605,62.315112,
144.491714,144.508377,0.01666,60.012165,
144.508377,144.524998,0.01662,60.166191,
144.524998,144.541668,0.01667,59.986763,
144.541668,144.558352,0.01668,59.938328,
144.558352,144.575010,0.01666,60.032964,
144.575010,144.591689,0.01668,59.953311,
144.591689,144.608517,0.01683,59.426513,
144.608517,144.625394,0.01688,59.252589,
144.625394,144.642281,0.01689,59.215452,
144.642281,144.658600,0.01632,61.277752,
144.658600,144.675028,0.01643,60.873365,
144.675028,144.692139,0.01711,58.442903,
144.692139,144.708792,0.01665,60.049152,
144.708792,144.725016,0.01622,61.636328,
144.725016,144.741687,0.01667,59.983301,
144.741687,144.758354,0.01667,59.999461,
144.758354,144.774990,0.01664,60.111670,
144.774990,144.792101,0.01711,58.439617,
144.792101,144.808765,0.01666,60.009855,
144.808765,144.825013,0.01625,61.547506,
144.825013,144.841851,0.01684,59.389158,
144.841851,144.858586,0.01673,59.755673,
144.858586,144.875072,0.01649,60.657821,
144.875072,144.891722,0.01665,60.058405,
144.891722,144.908343,0.01662,60.165030,
144.908343,144.925036,0.01669,59.907232,
144.925036,144.941662,0.01663,60.146459,
144.941662,144.958359,0.01670,59.891121,
144.958359,144.975033,0.01667,59.971763,
144.975033,144.991682,0.01665,60.064190,
144.991682,145.008360,0.01668,59.960229,
145.008360,145.025033,0.01667,59.976377,
145.025033,145.041728,0.01669,59.899176,
145.041728,145.058540,0.01681,59.479797,
145.058540,145.075179,0.01664,60.098924,
145.075179,145.091777,0.01660,60.248739,
145.091777,145.108513,0.01674,59.753383,
145.108513,145.125067,0.01655,60.408665,
145.125067,145.141699,0.01663,60.122103,
145.141699,145.158359,0.01666,60.026030,
145.158359,145.174997,0.01664,60.103559,
145.174997,145.191692,0.01670,59.896874,
145.191692,145.208365,0.01667,59.977531,
145.208365,145.225018,0.01665,60.050308,
145.225018,145.241739,0.01672,59.804960,
145.241739,145.258508,0.01677,59.634520,
145.258508,145.275105,0.01660,60.249903,
145.275105,145.291942,0.01684,59.394815,
145.291942,145.308550,0.01661,60.210343,
145.308550,145.325589,0.01704,58.689331,
145.325589,145.341759,0.01617,61.841717,
145.341759,145.358756,0.01700,58.833302,
145.358756,145.375182,0.01643,60.879308,
145.375182,145.391830,0.01665,60.069977,
145.391830,145.408454,0.01662,60.152261,
145.408454,145.425096,0.01664,60.090816,
145.425096,145.441718,0.01662,60.159225,
145.441718,145.458406,0.01669,59.923352,
145.458406,145.475052,0.01665,60.073449,
145.475052,145.491818,0.01677,59.645929,
145.491818,145.508458,0.01664,60.094291,
145.508458,145.525840,0.01738,57.533760,
145.525840,145.541958,0.01612,62.041071,
145.541958,145.558530,0.01657,60.340855,
145.558530,145.575082,0.01655,60.418030,
145.575082,145.591749,0.01667,59.998307,
145.591749,145.608477,0.01673,59.778587,
145.608477,145.625047,0.01657,60.351368,
145.625047,145.641695,0.01665,60.067662,
145.641695,145.658379,0.01668,59.937176,
145.658379,145.675058,0.01668,59.954464,
145.675058,145.691785,0.01673,59.783172,
145.691785,145.708492,0.01671,59.857776,
145.708492,145.725126,0.01663,60.117466,
145.725126,145.741762,0.01664,60.111670,
145.741762,145.758441,0.01668,59.954464,
145.758441,145.775044,0.01660,60.228953,
145.775044,145.791720,0.01668,59.965995,
145.791720,145.808397,0.01668,59.963689,
145.808397,145.825052,0.01666,60.041057,
145.825052,145.841711,0.01666,60.028341,
145.841711,145.858528,0.01682,59.463915,
145.858528,145.875062,0.01653,60.482492,
145.875062,145.891772,0.01671,59.843989,
145.891772,145.908457,0.01669,59.933719,
145.908457,145.925121,0.01666,60.009855,
145.925121,145.941760,0.01664,60.100083,
145.941760,145.958462,0.01670,59.872720,
145.958462,145.975653,0.01719,58.169220,
145.975653,145.991713,0.01606,62.267820,
145.991713,146.008421,0.01671,59.850882,
146.008421,146.025079,0.01666,60.030653,
146.025079,146.041762,0.01668,59.942937,
146.041762,146.058532,0.01677,59.628818,
146.058532,146.075046,0.01651,60.555325,
146.075046,146.091796,0.01675,59.700751,
146.091796,146.108847,0.01705,58.647380,
146.108847,146.125089,0.01624,61.570599,
146.125089,146.141788,0.01670,59.881919,
146.141788,146.158406,0.01662,60.175481,
146.158406,146.175085,0.01668,59.955617,
146.175085,146.191715,0.01663,60.134858,
146.191715,146.208405,0.01669,59.912988,
146.208405,146.224984,0.01658,60.318675,
146.224984,146.241680,0.01670,59.894573,
146.241680,146.258410,0.01673,59.771711,
146.258410,146.275063,0.01665,60.051465,
146.275063,146.291748,0.01669,59.932567,
146.291748,146.308665,0.01692,59.114406,
146.308665,146.325189,0.01652,60.516537,
146.325189,146.341996,0.01681,59.500229,
146.341996,146.358443,0.01645,60.799766,
146.358443,146.375094,0.01665,60.056092,
146.375094,146.391998,0.01690,59.157028,
146.391998,146.408408,0.01641,60.939995,
146.408408,146.425098,0.01669,59.916442,
146.425098,146.441765,0.01667,59.999461,
146.441765,146.458421,0.01666,60.035276,
146.458421,146.475081,0.01666,60.027185,
146.475081,146.491904,0.01682,59.440108,
146.491904,146.509006,0.01710,58.474690,
146.509006,146.525901,0.01690,59.188473,
146.525901,146.542334,0.01643,60.854355,
146.542334,146.558451,0.01612,62.043541,
146.558451,146.575083,0.01663,60.125581,
146.575083,146.591752,0.01667,59.990226,
146.591752,146.608536,0.01678,59.583236,
146.608536,146.625089,0.01655,60.411006,
146.625089,146.641825,0.01674,59.749947,
146.641825,146.658447,0.01662,60.163869,
146.658447,146.675117,0.01667,59.987917,
146.675117,146.692183,0.01707,58.594475,
146.692183,146.708789,0.01661,60.220810,
146.708789,146.725135,0.01635,61.174352,
146.725135,146.742433,0.01730,57.810057,
146.742433,146.758486,0.01605,62.295191,
146.758486,146.775128,0.01664,60.090816,
146.775128,146.791771,0.01664,60.083868,
146.791771,146.808428,0.01666,60.034120,
146.808428,146.825100,0.01667,59.979839,
146.825100,146.841767,0.01667,59.999461,
146.841767,146.858436,0.01667,59.992534,
146.858436,146.875084,0.01665,60.068819,
146.875084,146.891809,0.01673,59.790051,
146.891809,146.908751,0.01694,59.024876,
146.908751,146.925151,0.01640,60.973364,
146.925151,146.941831,0.01668,59.954464,
146.941831,146.958485,0.01665,60.045682,
146.958485,146.975088,0.01660,60.228953,
146.975088,146.991759,0.01667,59.985609,
146.991759,147.008436,0.01668,59.960229,
147.008436,147.025179,0.01674,59.729343,
147.025179,147.041787,0.01661,60.210343,
147.041787,147.058437,0.01665,60.060719,
147.058437,147.075099,0.01666,60.014475,
147.075099,147.091875,0.01678,59.609437,
147.091875,147.108544,0.01667,59.993689,
147.108544,147.125648,0.01710,58.464821,
147.125648,147.141822,0.01617,61.829453,
147.141822,147.158467,0.01665,60.076922,
147.158467,147.175104,0.01664,60.108194,
147.175104,147.192202,0.01710,58.485659,
147.192202,147.208485,0.01628,61.414147,
147.208485,147.225214,0.01673,59.775149,
147.225214,147.242130,0.01692,59.115527,
147.242130,147.258462,0.01633,61.229615,
147.258462,147.275112,0.01665,60.060719,
147.275112,147.291708,0.01660,60.255725,
147.291708,147.308644,0.01694,59.046115,
147.308644,147.325427,0.01678,59.583236,
147.325427,147.341849,0.01642,60.894766,
147.341849,147.358542,0.01669,59.902628,
147.358542,147.375129,0.01659,60.290681,
147.375129,147.391814,0.01669,59.933719,
147.391814,147.408455,0.01664,60.090816,
147.408455,147.425544,0.01709,58.518591,
147.425544,147.442216,0.01667,59.982147,
147.442216,147.458464,0.01625,61.542646,
147.458464,147.475720,0.01726,57.951896,
147.475720,147.492133,0.01641,60.926895,
147.492133,147.508540,0.01641,60.951908,
147.508540,147.525184,0.01664,60.080395,
147.525184,147.541826,0.01664,60.088500,
147.541826,147.558509,0.01668,59.942937,
147.558509,147.575113,0.01660,60.226626,
147.575113,147.591789,0.01668,59.963689,
147.591789,147.608557,0.01677,59.640224,
147.608557,147.625161,0.01660,60.225463,
147.625161,147.641771,0.01661,60.205693,
147.641771,147.658462,0.01669,59.909535,
147.658462,147.675127,0.01666,60.008700,
147.675127,147.691780,0.01665,60.047995,
147.691780,147.708579,0.01680,59.528630,
147.708579,147.725213,0.01663,60.117466,
147.725213,147.741868,0.01665,60.042213,
147.741868,147.758513,0.01665,60.076922,
147.758513,147.775172,0.01666,60.027185,
147.775172,147.791825,0.01665,60.047995,
147.791825,147.808468,0.01664,60.086184,
147.808468,147.825175,0.01671,59.857776,
147.825175,147.841786,0.01661,60.197556,
147.841786,147.858469,0.01668,59.944090,
147.858469,147.875131,0.01666,60.015630,
147.875131,147.891777,0.01665,60.073449,
147.891777,147.908580,0.01680,59.513858,
147.908580,147.925452,0.01687,59.271739,
147.925452,147.941855,0.01640,60.962634,
147.941855,147.958602,0.01675,59.712184,
147.958602,147.975206,0.01660,60.225463,
147.975206,147.991828,0.01662,60.161547,
147.991828,148.008497,0.01667,59.993689,
148.008497,148.025140,0.01664,60.082710,
148.025140,148.042185,0.01704,58.669452,
148.042185,148.058478,0.01629,61.377877,
148.058478,148.075140,0.01666,60.014475,
148.075140,148.091848,0.01671,59.852031,
148.091848,148.108711,0.01686,59.302178,
148.108711,148.125273,0.01656,60.378249,
148.125273,148.142001,0.01673,59.782026,
148.142001,148.162548,0.02055,48.668665,
148.162548,148.175259,0.01271,78.667070,
148.175259,148.191833,0.01657,60.338520,
148.191833,148.208538,0.01671,59.861224,
148.208538,148.225226,0.01669,59.922200,
148.225226,148.241794,0.01657,60.359546,
148.241794,148.258523,0.01673,59.776295,
148.258523,148.275164,0.01664,60.091974,
148.275164,148.291812,0.01665,60.065348,
148.291812,148.308733,0.01692,59.097598,
148.308733,148.325497,0.01676,59.653918,
148.325497,148.341917,0.01642,60.899523,
148.341917,148.359085,0.01717,58.249640,
148.359085,148.375687,0.01660,60.234771,
148.375687,148.392253,0.01657,60.361883,
148.392253,148.408941,0.01669,59.924504,
148.408941,148.425283,0.01634,61.192361,
148.425283,148.442357,0.01707,58.568058,
148.442357,148.458519,0.01616,61.874854,
148.458519,148.475166,0.01665,60.068819,
148.475166,148.492292,0.01713,58.390366,
148.492292,148.508820,0.01653,60.503619,
148.508820,148.525229,0.01641,60.942377,
148.525229,148.553516,0.02829,35.352148,
148.553516,148.558564,0.00505,198.094669,
148.558564,148.575232,0.01667,59.997152,
148.575232,148.591845,0.01661,60.194069,
148.591845,148.608609,0.01676,59.651635,
148.608609,148.625205,0.01660,60.252232,
148.625205,148.641832,0.01663,60.146459,
148.641832,148.658514,0.01668,59.944090,
148.658514,148.675165,0.01665,60.056092,
148.675165,148.691889,0.01672,59.792344,
148.691889,148.708622,0.01673,59.763691,
148.708622,148.725396,0.01677,59.617416,
148.725396,148.741933,0.01654,60.467243,
148.741933,148.758548,0.01661,60.188259,
148.758548,148.775222,0.01667,59.975224,
148.775222,148.791899,0.01668,59.961382,
148.791899,148.808538,0.01664,60.101241,
148.808538,148.825625,0.01709,58.522985,
148.825625,148.841874,0.01625,61.540217,
148.841874,148.858507,0.01663,60.122103,
148.858507,148.875212,0.01670,59.862374,
148.875212,148.892286,0.01707,58.569158,
148.892286,148.908668,0.01638,61.041408,
148.908668,148.925797,0.01713,58.381619,
148.925797,148.942423,0.01663,60.145299,
148.942423,148.958545,0.01612,62.027494,
148.958545,148.975960,0.01741,57.422499,
148.975960,148.992280,0.01632,61.274139,
148.992280,149.008522,0.01624,61.570599,
149.008522,149.025206,0.01668,59.936023,
149.025206,149.041870,0.01666,60.009855,
